station_id,platform_code,station_date,latitude,longitude,measure_type,parameter_code,parameter_value,parameter_qc,z_code,z_value,z_qc,z_level
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,27.869,1,28,71.6,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,27.826,1,28,76.7,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,27.741,1,28,81.9,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,27.552,1,28,87,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,27.188,1,28,92.2,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,26.85,1,28,97.4,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,25.898,1,28,105.1,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,25.108,1,28,115.4,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,24.519,1,28,125.7,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,24.106,1,28,136.1,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,23.613,1,28,146.4,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,21.969,1,28,156.7,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,21.082,1,28,167,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,19.523,1,28,177.3,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,17.694,1,28,187.7,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,16.15,1,28,198,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,15.272,1,28,208.3,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,14.61,1,28,218.6,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,13.775,1,28,228.9,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,13.15,1,28,239.3,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,12.364,1,28,249.6,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,11.805,1,28,259.9,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,11.366,1,28,270.2,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,10.679,1,28,280.6,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,10.29,1,28,290.9,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,9.984,1,28,301.2,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,9.757,1,28,311.5,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,9.463,1,28,321.8,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,9.106,1,28,332.2,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,8.839,1,28,342.5,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,8.546,1,28,352.8,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,8.379,1,28,363.1,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,8.222,1,28,373.4,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,8.03,1,28,383.8,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,7.848,1,28,394.1,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,7.703,1,28,404.4,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,7.57,1,28,414.7,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,7.438,1,28,425,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,7.346,1,28,435.4,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,7.185,1,28,445.7,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,7.064,1,28,456,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,6.988,1,28,466.3,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,6.928,1,28,476.6,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,6.838,1,28,487,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,6.722,1,28,497.3,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,6.655,1,28,507.6,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,6.578,1,28,517.9,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,6.489,1,28,528.2,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,6.387,1,28,538.6,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,6.252,1,28,548.9,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,6.118,1,28,559.2,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,5.982,1,28,569.5,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,5.917,1,28,579.8,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,5.896,1,28,590.2,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,5.839,1,28,600.5,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,5.758,1,28,610.8,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,5.687,1,28,621.1,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,5.641,1,28,631.5,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,5.575,1,28,641.8,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,5.456,1,28,652.1,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,5.341,1,28,662.4,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,5.293,1,28,672.7,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,5.21,1,28,683.1,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,5.07,1,28,693.4,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,5.063,1,28,703.7,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,4.971,1,28,714,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,4.964,1,28,724.3,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,4.917,1,28,734.7,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,4.873,1,28,745,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,4.816,1,28,755.3,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,4.779,1,28,765.6,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,4.695,1,28,775.9,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,4.655,1,28,786.3,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,4.591,1,28,796.6,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,4.528,1,28,806.9,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,4.485,1,28,817.2,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,4.399,1,28,827.5,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,4.403,1,28,837.9,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,4.383,1,28,848.2,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,4.317,1,28,858.5,1,
1419037,15819,2000-02-01T11:58:43Z,-7.598,-29.202,1,35,4.232,1,28,868.8,1,
