station_id,platform_code,station_date,latitude,longitude,measure_type,parameter_code,parameter_value,parameter_qc,z_code,z_value,z_qc,z_level
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,33.9859,1,28,4.5,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.0069,1,28,9.5,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.0459,1,28,14.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.0817,1,28,19.6,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.0953,1,28,24.2,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.1377,1,28,34.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.3715,1,28,44.3,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.3967,1,28,54.7,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.5772,1,28,64.7,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.556,1,28,74.3,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.5757,1,28,84.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.6159,1,28,94.5,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.6539,1,28,104.2,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.7073,1,28,114.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.7163,1,28,124.2,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.6894,1,28,134.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.6923,1,28,144.6,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.692,1,28,154.3,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.6988,1,28,164.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.692,1,28,174.5,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.6748,1,28,184.3,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.6586,1,28,194.1,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.6509,1,28,204,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.6383,1,28,214.6,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.6105,1,28,224.3,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.5799,1,28,234.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.5695,1,28,244.3,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.5339,1,28,254.5,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.5069,1,28,264.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.486,1,28,274.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.4672,1,28,284.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.4051,1,28,294.3,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.372,1,28,304.2,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.3526,1,28,314.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.3365,1,28,324.6,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.3184,1,28,334.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.3145,1,28,344.5,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.3032,1,28,354.5,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.2858,1,28,364.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.3029,1,28,374.1,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.3029,1,28,384.1,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.2973,1,28,394.2,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.2985,1,28,404.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.2976,1,28,414,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.291,1,28,424.6,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,30,34.2887,1,28,427.2,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,27.927,1,28,4.5,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,27.486,1,28,9.5,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,27.266,1,28,14.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,26.898,1,28,19.6,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,26.771,1,28,24.2,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,26.384,1,28,34.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,26.342,1,28,44.3,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,26.065,1,28,54.7,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,24.48,1,28,64.7,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,22.712,1,28,74.3,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,22.226,1,28,84.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,21.616,1,28,94.5,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,20.656,1,28,104.2,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,19.928,1,28,114.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,19.22,1,28,124.2,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,18.096,1,28,134.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,17.832,1,28,144.6,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,17.588,1,28,154.3,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,17.29,1,28,164.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,16.7,1,28,174.5,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,16.372,1,28,184.3,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,16.032,1,28,194.1,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,15.898,1,28,204,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,15.663,1,28,214.6,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,15.1,1,28,224.3,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,14.459,1,28,234.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,14.327,1,28,244.3,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,13.705,1,28,254.5,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,13.243,1,28,264.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,12.938,1,28,274.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,12.701,1,28,284.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,11.823,1,28,294.3,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,11.113,1,28,304.2,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,10.938,1,28,314.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,10.801,1,28,324.6,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,10.444,1,28,334.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,10.411,1,28,344.5,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,10.222,1,28,354.5,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,9.738,1,28,364.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,9.717,1,28,374.1,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,9.257,1,28,384.1,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,9.124,1,28,394.2,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,9.023,1,28,404.4,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,8.944,1,28,414,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,8.781,1,28,424.6,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,35,8.699,1,28,427.2,1,
3331837,29012,1999-08-01T08:18:37Z,34.474,140.552,1,66,4.5,1,28,4.5,1,
