station_id,platform_code,station_date,latitude,longitude,measure_type,parameter_code,parameter_value,parameter_qc,z_code,z_value,z_qc,z_level
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,26.361,1,28,8.9,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,26.371,1,28,14,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,26.371,1,28,19.2,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,26.371,1,28,24.3,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,26.38,1,28,29.4,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,26.371,1,28,34.5,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,26.39,1,28,39.7,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,26.39,1,28,44.8,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,26.39,1,28,49.9,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,26.4,1,28,55,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,26.4,1,28,60.2,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,26.4,1,28,65.3,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,26.39,1,28,70.4,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,25.397,1,28,75.5,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,23.251,1,28,80.7,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,22.264,1,28,85.8,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,21.919,1,28,90.9,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,21.384,1,28,96,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,19.666,1,28,101.1,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,17.298,1,28,108.8,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,15.665,1,28,119.1,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,13.983,1,28,129.3,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,13.183,1,28,139.6,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,12.673,1,28,149.8,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,12.309,1,28,160.1,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,11.948,1,28,170.3,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,11.755,1,28,180.6,1,
1419409,15852,1999-07-01T07:14:49Z,-6.11,-7.675,1,35,11.559,1,28,190.8,1,
