station_id,platform_code,station_date,latitude,longitude,measure_type,parameter_code,parameter_value,parameter_qc,z_code,z_value,z_qc,z_level
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,26.438,1,28,20,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,26.428,1,28,25.1,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,26.428,1,28,30.3,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,26.428,1,28,35.4,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,26.438,1,28,40.6,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,26.438,1,28,45.8,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,26.438,1,28,50.9,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,26.438,1,28,56.1,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,26.438,1,28,61.2,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,26.448,1,28,66.4,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,26.448,1,28,71.6,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,26.448,1,28,76.7,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,26.448,1,28,81.9,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,26.448,1,28,87,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,26.23,1,28,92.2,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,25.618,1,28,97.4,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,25.155,1,28,105.1,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,23.449,1,28,115.4,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,20.724,1,28,125.7,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,18.288,1,28,136.1,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,17.004,1,28,146.4,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,16,1,28,156.7,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,14.97,1,28,167,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,14.235,1,28,177.3,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,13.658,1,28,187.7,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,12.827,1,28,198,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,12.265,1,28,208.3,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,11.82,1,28,218.6,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,11.145,1,28,228.9,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,10.936,1,28,239.3,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,10.651,1,28,249.6,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,10.339,1,28,259.9,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,10.139,1,28,270.2,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,9.927,1,28,280.6,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,9.717,1,28,290.9,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,9.36,1,28,301.2,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,9.098,1,28,311.5,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,8.926,1,28,321.8,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,8.756,1,28,332.2,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,8.665,1,28,342.5,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,8.55,1,28,352.8,1,
1419001,15819,1999-01-01T10:36:19Z,-8.358,-23.453,1,35,8.432,1,28,363.1,1,
