station_id,platform_code,station_date,latitude,longitude,measure_type,parameter_code,parameter_value,parameter_qc,z_code,z_value,z_qc,z_level
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,178.9,1,28,178.9,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,188.5,1,28,188.5,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,198.8,1,28,198.8,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,208.5,1,28,208.5,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,218.7,1,28,218.7,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,229.2,1,28,229.2,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,238.4,1,28,238.4,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,249.9,1,28,249.9,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,299.8,1,28,299.8,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,349.4,1,28,349.4,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,399.3,1,28,399.3,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,448.5,1,28,448.5,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,499.5,1,28,499.5,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,549.5,1,28,549.5,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,598.9,1,28,598.9,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,649.9,1,28,649.9,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,699.4,1,28,699.4,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,749.8,1,28,749.8,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,800.2,1,28,800.2,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,849.1,1,28,849.1,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,899.8,1,28,899.8,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,980,1,28,980,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,998.9,1,28,998.9,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,66,1054,1,28,1054,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,0,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,3.5,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,9.7,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,18.8,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,28.8,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,39.4,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,48.8,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,58.7,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,70.2,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,79.1,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,88.8,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,98.2,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,108.4,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,120.4,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,130.3,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,139.5,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,149.4,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,158.6,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,170.1,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,178.9,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,188.5,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,198.8,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,208.5,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,218.7,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,229.2,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,238.4,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,249.9,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,299.8,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,349.4,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,399.3,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,448.5,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,499.5,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,549.5,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,598.9,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,649.9,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,699.4,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,749.8,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,800.2,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,849.1,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,899.8,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,980,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,998.9,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,67,2.4,0,28,1054,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,68,7.851,1,28,0,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,68,7.854,1,28,3.5,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,68,7.765,1,28,9.7,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,68,7.743,1,28,18.8,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,68,7.734,1,28,28.8,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,68,7.729,1,28,39.4,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,68,7.722,1,28,48.8,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,68,7.729,1,28,58.7,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,68,7.728,1,28,70.2,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,68,7.718,1,28,79.1,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,68,7.718,1,28,88.8,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,68,7.718,1,28,98.2,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,68,7.713,1,28,108.4,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,68,7.691,1,28,120.4,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,68,7.679,1,28,130.3,1,
1411123,21852,1999-04-01T15:04:32Z,40.232,154.246,1,68,7.647,1,28,139.5,1,
