station_id,platform_code,station_date,latitude,longitude,measure_type,parameter_code,parameter_value,parameter_qc,z_code,z_value,z_qc,z_level
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,28.288,1,28,11.9,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,28.277,1,28,17,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,28.267,1,28,22.1,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,28.256,1,28,27.2,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,28.267,1,28,32.3,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,28.256,1,28,37.4,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,28.234,1,28,42.5,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,28.213,1,28,47.5,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,28.138,1,28,52.6,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,28.085,1,28,57.7,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,27.958,1,28,62.8,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,27.737,1,28,67.9,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,26.957,1,28,73,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,24.29,1,28,78.1,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,22.122,1,28,83.2,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,19.515,1,28,88.3,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,18.051,1,28,93.4,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,16.569,1,28,101,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,15.998,1,28,111.2,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,15.61,1,28,121.4,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,15.326,1,28,131.5,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,15.059,1,28,141.7,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,14.71,1,28,151.9,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,14.627,1,28,162.1,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,14.462,1,28,172.3,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,14.238,1,28,182.4,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,14.059,1,28,192.6,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,13.887,1,28,202.8,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,13.76,1,28,213,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,13.601,1,28,223.2,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,13.402,1,28,233.3,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,13.277,1,28,243.5,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,13.092,1,28,253.7,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,12.827,1,28,263.9,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,12.496,1,28,274.1,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,12.293,1,28,284.2,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,12.155,1,28,294.4,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,11.888,1,28,304.6,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,11.327,1,28,314.8,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,10.741,1,28,325,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,10.402,1,28,335.1,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,9.847,1,28,345.3,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,9.537,1,28,355.5,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,9.173,1,28,365.7,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,8.919,1,28,375.9,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,8.721,1,28,386,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,8.541,1,28,396.2,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,8.473,1,28,406.4,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,8.388,1,28,416.6,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,8.255,1,28,426.8,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,8.068,1,28,436.9,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,7.978,1,28,447.1,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,7.875,1,28,457.3,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,7.774,1,28,467.5,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,7.642,1,28,477.7,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,7.472,1,28,487.8,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,7.373,1,28,498,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,7.426,1,28,508.2,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,7.365,1,28,518.4,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,7.228,1,28,528.6,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,7.036,1,28,538.7,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,6.694,1,28,548.9,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,6.478,1,28,559.1,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,6.293,1,28,569.3,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,6.192,1,28,579.5,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,6.132,1,28,589.6,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,6.117,1,28,599.8,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,6.043,1,28,610,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,5.883,1,28,620.2,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,5.802,1,28,630.4,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,5.708,1,28,640.5,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,5.655,1,28,650.7,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,5.544,1,28,660.9,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,5.458,1,28,671.1,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,5.379,1,28,681.3,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,5.331,1,28,691.4,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,5.276,1,28,701.6,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,5.266,1,28,711.8,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,5.191,1,28,722,1,
1418687,13857,1999-11-01T19:33:55Z,4.027,-27.333,1,35,5.153,1,28,732.2,1,
